	bpm	beat_type	time_signature	midi_filename	audio_filename	split	genre	num_measures
563	100	beat	4/4	drummer3/session2/16_rock_100_beat_4-4.mid	drummer3/session2/16_rock_100_beat_4-4.wav	train	rock	104
564	100	beat	4/4	drummer3/session2/17_rock_100_beat_4-4.mid	drummer3/session2/17_rock_100_beat_4-4.wav	train	rock	28
565	100	beat	4/4	drummer3/session2/18_rock_100_beat_4-4.mid	drummer3/session2/18_rock_100_beat_4-4.wav	train	rock	8
566	100	beat	4/4	drummer3/session2/19_rock_100_beat_4-4.mid	drummer3/session2/19_rock_100_beat_4-4.wav	train	rock	2
567	100	beat	4/4	drummer3/session2/2_rock_100_beat_4-4.mid	drummer3/session2/2_rock_100_beat_4-4.wav	train	rock	35
568	92	beat	4/4	drummer3/session2/20_rock_92_beat_4-4.mid	drummer3/session2/20_rock_92_beat_4-4.wav	train	rock	56
569	92	beat	4/4	drummer3/session2/21_rock_92_beat_4-4.mid	drummer3/session2/21_rock_92_beat_4-4.wav	train	rock	16
570	92	beat	4/4	drummer3/session2/22_rock_92_beat_4-4.mid	drummer3/session2/22_rock_92_beat_4-4.wav	train	rock	40
571	92	beat	4/4	drummer3/session2/23_rock_92_beat_4-4.mid	drummer3/session2/23_rock_92_beat_4-4.wav	train	rock	8
572	92	beat	4/4	drummer3/session2/24_rock_92_beat_4-4.mid	drummer3/session2/24_rock_92_beat_4-4.wav	train	rock	52
573	92	beat	4/4	drummer3/session2/25_hiphop_92_beat_4-4.mid	drummer3/session2/25_hiphop_92_beat_4-4.wav	validation	hiphop	60
574	92	beat	4/4	drummer3/session2/26_hiphop_92_beat_4-4.mid	drummer3/session2/26_hiphop_92_beat_4-4.wav	train	hiphop	92
575	92	beat	4/4	drummer3/session2/27_jazz_92_beat_4-4.mid	drummer3/session2/27_jazz_92_beat_4-4.wav	train	jazz	8
576	92	beat	4/4	drummer3/session2/28_rock_92_beat_4-4.mid	drummer3/session2/28_rock_92_beat_4-4.wav	train	rock	19
577	92	beat	4/4	drummer3/session2/29_rock_92_beat_4-4.mid	drummer3/session2/29_rock_92_beat_4-4.wav	train	rock	23
578	100	beat	4/4	drummer3/session2/3_rock_100_beat_4-4.mid	drummer3/session2/3_rock_100_beat_4-4.wav	train	rock	20
579	92	beat	4/4	drummer3/session2/30_rock_92_beat_4-4.mid	drummer3/session2/30_rock_92_beat_4-4.wav	train	rock	14
580	92	beat	4/4	drummer3/session2/31_hiphop_92_beat_4-4.mid	drummer3/session2/31_hiphop_92_beat_4-4.wav	train	hiphop	20
581	92	beat	4/4	drummer3/session2/32_hiphop_92_beat_4-4.mid	drummer3/session2/32_hiphop_92_beat_4-4.wav	train	hiphop	16
582	92	beat	4/4	drummer3/session2/33_hiphop_92_beat_4-4.mid	drummer3/session2/33_hiphop_92_beat_4-4.wav	train	hiphop	8
583	92	beat	4/4	drummer3/session2/34_rock_92_beat_4-4.mid	drummer3/session2/34_rock_92_beat_4-4.wav	train	rock	14
584	92	beat	4/4	drummer3/session2/35_rock_92_beat_4-4.mid	drummer3/session2/35_rock_92_beat_4-4.wav	test	rock	16
585	92	beat	4/4	drummer3/session2/36_rock_92_beat_4-4.mid	drummer3/session2/36_rock_92_beat_4-4.wav	train	rock	8
586	92	beat	4/4	drummer3/session2/37_rock_92_beat_4-4.mid	drummer3/session2/37_rock_92_beat_4-4.wav	train	rock	40
587	92	beat	4/4	drummer3/session2/38_rock_92_beat_4-4.mid	drummer3/session2/38_rock_92_beat_4-4.wav	train	rock	15
588	92	fill	4/4	drummer3/session2/39_rock_92_fill_4-4.mid	drummer3/session2/39_rock_92_fill_4-4.wav	train	rock	4
589	100	beat	4/4	drummer3/session2/4_rock_100_beat_4-4.mid	drummer3/session2/4_rock_100_beat_4-4.wav	train	rock	16
590	110	beat	4/4	drummer3/session2/40_hiphop_110_beat_4-4.mid	drummer3/session2/40_hiphop_110_beat_4-4.wav	train	hiphop	32
591	110	beat	4/4	drummer3/session2/41_hiphop_110_beat_4-4.mid	drummer3/session2/41_hiphop_110_beat_4-4.wav	train	hiphop	8
592	110	beat	4/4	drummer3/session2/42_rock_110_beat_4-4.mid	drummer3/session2/42_rock_110_beat_4-4.wav	train	rock	36
593	110	beat	4/4	drummer3/session2/43_rock_110_beat_4-4.mid	drummer3/session2/43_rock_110_beat_4-4.wav	train	rock	80
594	110	fill	4/4	drummer3/session2/44_rock_110_fill_4-4.mid	drummer3/session2/44_rock_110_fill_4-4.wav	train	rock	16
595	110	fill	4/4	drummer3/session2/45_rock_110_fill_4-4.mid	drummer3/session2/45_rock_110_fill_4-4.wav	train	rock	16
596	110	fill	4/4	drummer3/session2/46_rock_110_fill_4-4.mid	drummer3/session2/46_rock_110_fill_4-4.wav	train	rock	16
597	110	beat	4/4	drummer3/session2/47_rock_110_beat_4-4.mid	drummer3/session2/47_rock_110_beat_4-4.wav	train	rock	16
598	110	beat	4/4	drummer3/session2/48_rock_110_beat_4-4.mid	drummer3/session2/48_rock_110_beat_4-4.wav	train	rock	15
599	100	beat	4/4	drummer3/session2/5_rock_100_beat_4-4.mid	drummer3/session2/5_rock_100_beat_4-4.wav	validation	rock	67
600	100	beat	4/4	drummer3/session2/6_rock_100_beat_4-4.mid	drummer3/session2/6_rock_100_beat_4-4.wav	train	rock	36
601	100	beat	4/4	drummer3/session2/7_rock_100_beat_4-4.mid	drummer3/session2/7_rock_100_beat_4-4.wav	train	rock	31
602	100	beat	4/4	drummer3/session2/8_rock_100_beat_4-4.mid	drummer3/session2/8_rock_100_beat_4-4.wav	train	rock	8
603	100	beat	4/4	drummer3/session2/9_rock_100_beat_4-4.mid	drummer3/session2/9_rock_100_beat_4-4.wav	train	rock	16
604	87	beat	4/4	drummer4/session1/1_rock_87_beat_4-4.mid	drummer4/session1/1_rock_87_beat_4-4.wav	train	rock	84
605	158	beat	4/4	drummer4/session1/2_jazz_158_beat_4-4.mid	drummer4/session1/2_jazz_158_beat_4-4.wav	validation	jazz	131
606	152	beat	4/4	drummer4/session1/3_jazz-klezmer_152_beat_4-4.mid	drummer4/session1/3_jazz-klezmer_152_beat_4-4.wav	train	jazz	95
607	92	beat	4/4	drummer4/session1/4_latin-brazilian_92_beat_4-4.mid	drummer4/session1/4_latin-brazilian_92_beat_4-4.wav	train	latin	36
608	184	beat	4/4	drummer4/session1/5_latin-brazilian_184_beat_4-4.mid	drummer4/session1/5_latin-brazilian_184_beat_4-4.wav	validation	latin	118
609	134	beat	4/4	drummer4/session1/6_blues-shuffle_134_beat_4-4.mid	drummer4/session1/6_blues-shuffle_134_beat_4-4.wav	train	jazz	16
610	134	beat	4/4	drummer4/session1/7_blues-shuffle_134_beat_4-4.mid	drummer4/session1/7_blues-shuffle_134_beat_4-4.wav	train	jazz	8
611	112	beat	4/4	drummer4/session1/8_blues-shuffle_112_beat_4-4.mid	drummer4/session1/8_blues-shuffle_112_beat_4-4.wav	train	jazz	16
612	158	beat	4/4	drummer4/session1/9_latin-merengue_158_beat_4-4.mid	drummer4/session1/9_latin-merengue_158_beat_4-4.wav	train	latin	48
613	138	beat	4/4	drummer5/eval_session/1_funk-groove1_138_beat_4-4.mid	drummer5/eval_session/1_funk-groove1_138_beat_4-4.wav	test	funk	64
614	102	beat	4/4	drummer5/eval_session/10_soul-groove10_102_beat_4-4.mid	drummer5/eval_session/10_soul-groove10_102_beat_4-4.wav	test	soul	64
615	105	beat	4/4	drummer5/eval_session/2_funk-groove2_105_beat_4-4.mid	drummer5/eval_session/2_funk-groove2_105_beat_4-4.wav	test	funk	64
616	86	beat	4/4	drummer5/eval_session/3_soul-groove3_86_beat_4-4.mid	drummer5/eval_session/3_soul-groove3_86_beat_4-4.wav	test	soul	64
617	80	beat	4/4	drummer5/eval_session/4_soul-groove4_80_beat_4-4.mid	drummer5/eval_session/4_soul-groove4_80_beat_4-4.wav	test	soul	64
618	84	beat	4/4	drummer5/eval_session/5_funk-groove5_84_beat_4-4.mid	drummer5/eval_session/5_funk-groove5_84_beat_4-4.wav	test	funk	64
619	87	beat	4/4	drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.mid	drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.wav	test	hiphop	64
620	138	beat	4/4	drummer5/eval_session/7_pop-groove7_138_beat_4-4.mid	drummer5/eval_session/7_pop-groove7_138_beat_4-4.wav	test	pop	64
621	65	beat	4/4	drummer5/eval_session/8_rock-groove8_65_beat_4-4.mid	drummer5/eval_session/8_rock-groove8_65_beat_4-4.wav	test	rock	63
622	105	beat	4/4	drummer5/eval_session/9_soul-groove9_105_beat_4-4.mid	drummer5/eval_session/9_soul-groove9_105_beat_4-4.wav	test	soul	64
623	127	beat	4/4	drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.mid	drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.wav	train	latin	1232
624	96	beat	4/4	drummer5/session1/10_latin-brazilian-sambareggae_96_beat_4-4.mid	drummer5/session1/10_latin-brazilian-sambareggae_96_beat_4-4.wav	train	latin	84
625	96	beat	4/4	drummer5/session1/11_latin-brazilian-sambareggae_96_beat_4-4.mid	drummer5/session1/11_latin-brazilian-sambareggae_96_beat_4-4.wav	validation	latin	271
626	96	beat	4/4	drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.mid	drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.wav	test	latin	372
627	124	beat	4/4	drummer5/session1/13_afrocuban-calypso_124_beat_4-4.mid	drummer5/session1/13_afrocuban-calypso_124_beat_4-4.wav	train	afro	719
628	112	beat	4/4	drummer5/session1/14_latin-brazilian-songo_112_beat_4-4.mid	drummer5/session1/14_latin-brazilian-songo_112_beat_4-4.wav	train	latin	772
629	100	beat	4/4	drummer5/session1/15_funk_100_beat_4-4.mid	drummer5/session1/15_funk_100_beat_4-4.wav	train	funk	496
630	136	beat	4/4	drummer5/session1/16_rock_136_beat_4-4.mid	drummer5/session1/16_rock_136_beat_4-4.wav	train	rock	674
631	72	beat	4/4	drummer5/session1/17_blues-shuffle_72_beat_4-4.mid	drummer5/session1/17_blues-shuffle_72_beat_4-4.wav	train	jazz	323
632	128	beat	4/4	drummer5/session1/18_afrocuban_128_beat_4-4.mid	drummer5/session1/18_afrocuban_128_beat_4-4.wav	train	afro	484
633	126	beat	4/4	drummer5/session1/19_middleeastern_126_beat_4-4.mid	drummer5/session1/19_middleeastern_126_beat_4-4.wav	train	afro	476
634	127	beat	4/4	drummer5/session1/2_latin-brazilian-bossa_127_beat_4-4.mid	drummer5/session1/2_latin-brazilian-bossa_127_beat_4-4.wav	train	latin	1294
635	110	beat	4/4	drummer5/session1/20_latin-brazilian-baiao_110_beat_4-4.mid	drummer5/session1/20_latin-brazilian-baiao_110_beat_4-4.wav	train	latin	416
636	89	beat	4/4	drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.mid	drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.wav	train	latin	291
637	89	beat	4/4	drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.mid	drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.wav	validation	latin	272
638	89	beat	4/4	drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.mid	drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.wav	train	latin	404
639	96	beat	4/4	drummer5/session1/6_latin-brazilian-maracatu_96_beat_4-4.mid	drummer5/session1/6_latin-brazilian-maracatu_96_beat_4-4.wav	train	latin	333
640	96	beat	4/4	drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.mid	drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.wav	test	latin	400
642	130	beat	4/4	drummer5/session1/9_latin-dominican-merengue_130_beat_4-4.mid	drummer5/session1/9_latin-dominican-merengue_130_beat_4-4.wav	train	latin	666
643	101	beat	4/4	drummer5/session2/1_latin-venezuelan-sangueo_101_beat_4-4.mid	drummer5/session2/1_latin-venezuelan-sangueo_101_beat_4-4.wav	train	latin	136
644	102	beat	4/4	drummer5/session2/10_neworleans-funk_102_beat_4-4.mid	drummer5/session2/10_neworleans-funk_102_beat_4-4.wav	train	jazz	323
645	96	beat	4/4	drummer5/session2/11_soul_96_beat_4-4.mid	drummer5/session2/11_soul_96_beat_4-4.wav	train	soul	212
646	105	beat	4/4	drummer5/session2/12_rock_105_beat_4-4.mid	drummer5/session2/12_rock_105_beat_4-4.wav	train	rock	228
647	140	beat	4/4	drummer5/session2/13_rock_140_beat_4-4.mid	drummer5/session2/13_rock_140_beat_4-4.wav	train	rock	131
648	140	beat	4/4	drummer5/session2/14_rock_140_beat_4-4.mid	drummer5/session2/14_rock_140_beat_4-4.wav	train	rock	216
649	80	beat	4/4	drummer5/session2/15_latin-venezuelan-joropo_80_beat_4-4.mid	drummer5/session2/15_latin-venezuelan-joropo_80_beat_4-4.wav	validation	latin	168
650	125	beat	3/4	drummer5/session2/16_latin-ando_125_beat_3-4.mid	drummer5/session2/16_latin-ando_125_beat_3-4.wav	train	latin	252
651	110	beat	4/4	drummer5/session2/17_latin-brazilian-samba_110_beat_4-4.mid	drummer5/session2/17_latin-brazilian-samba_110_beat_4-4.wav	validation	latin	245
652	93	beat	4/4	drummer5/session2/18_latin-brazilian-samba_93_beat_4-4.mid	drummer5/session2/18_latin-brazilian-samba_93_beat_4-4.wav	train	latin	84
653	108	beat	4/4	drummer5/session2/19_latin-brazilian-ijexa_108_beat_4-4.mid	drummer5/session2/19_latin-brazilian-ijexa_108_beat_4-4.wav	train	latin	166
654	101	beat	4/4	drummer5/session2/2_latin-brazilian_101_beat_4-4.mid	drummer5/session2/2_latin-brazilian_101_beat_4-4.wav	train	latin	108
655	108	beat	4/4	drummer5/session2/20_latin-brazilian-ijexa_108_beat_4-4.mid	drummer5/session2/20_latin-brazilian-ijexa_108_beat_4-4.wav	train	latin	56
656	108	beat	4/4	drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.mid	drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.wav	train	latin	127
657	133	beat	4/4	drummer5/session2/22_latin-brazilian-frevo_133_beat_4-4.mid	drummer5/session2/22_latin-brazilian-frevo_133_beat_4-4.wav	validation	latin	319
658	120	beat	4/4	drummer5/session2/23_latin-brazilian-songo_120_beat_4-4.mid	drummer5/session2/23_latin-brazilian-songo_120_beat_4-4.wav	train	latin	188
659	120	beat	4/4	drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.mid	drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.wav	train	latin	284
660	101	beat	4/4	drummer5/session2/3_latin-brazilian_101_beat_4-4.mid	drummer5/session2/3_latin-brazilian_101_beat_4-4.wav	train	latin	173
661	141	beat	4/4	drummer5/session2/4_reggae_141_beat_4-4.mid	drummer5/session2/4_reggae_141_beat_4-4.wav	test	soul	486
662	126	beat	4/4	drummer5/session2/5_reggae_126_beat_4-4.mid	drummer5/session2/5_reggae_126_beat_4-4.wav	train	soul	390
663	99	beat	4/4	drummer5/session2/6_neworleans-secondline_99_beat_4-4.mid	drummer5/session2/6_neworleans-secondline_99_beat_4-4.wav	train	jazz	449
664	124	beat	4/4	drummer5/session2/7_neworleans-secondline_124_beat_4-4.mid	drummer5/session2/7_neworleans-secondline_124_beat_4-4.wav	train	jazz	196
665	124	beat	4/4	drummer5/session2/8_neworleans-chacha_124_beat_4-4.mid	drummer5/session2/8_neworleans-chacha_124_beat_4-4.wav	train	jazz	239
666	104	beat	4/4	drummer5/session2/9_neworleans-shuffle_104_beat_4-4.mid	drummer5/session2/9_neworleans-shuffle_104_beat_4-4.wav	train	jazz	227
667	70	beat	6/8	drummer6/session1/1_rock_70_beat_6-8.mid	drummer6/session1/1_rock_70_beat_6-8.wav	train	rock	31
668	70	beat	6/8	drummer6/session1/2_rock_70_beat_6-8.mid	drummer6/session1/2_rock_70_beat_6-8.wav	train	rock	74
669	80	beat	6/8	drummer6/session1/3_rock_80_beat_6-8.mid	drummer6/session1/3_rock_80_beat_6-8.wav	train	rock	20
670	80	beat	6/8	drummer6/session1/4_rock_80_beat_6-8.mid	drummer6/session1/4_rock_80_beat_6-8.wav	validation	rock	52
671	60	beat	6/8	drummer6/session1/5_rock_60_beat_6-8.mid	drummer6/session1/5_rock_60_beat_6-8.wav	train	rock	57
672	95	beat	4/4	drummer6/session2/1_rock_95_beat_4-4.mid	drummer6/session2/1_rock_95_beat_4-4.wav	train	rock	295
673	95	beat	4/4	drummer6/session2/2_rock_95_beat_4-4.mid	drummer6/session2/2_rock_95_beat_4-4.wav	train	rock	227
674	88	beat	4/4	drummer6/session2/3_rock_88_beat_4-4.mid	drummer6/session2/3_rock_88_beat_4-4.wav	train	rock	295
675	90	beat	4/4	drummer6/session3/1_rock_90_beat_4-4.mid	drummer6/session3/1_rock_90_beat_4-4.wav	validation	rock	82
676	100	beat	4/4	drummer6/session3/2_rock_100_beat_4-4.mid	drummer6/session3/2_rock_100_beat_4-4.wav	train	rock	124
677	100	beat	4/4	drummer6/session3/3_rock_100_beat_4-4.mid	drummer6/session3/3_rock_100_beat_4-4.wav	train	rock	340
678	127	beat	4/4	drummer6/session3/4_rock_127_beat_4-4.mid	drummer6/session3/4_rock_127_beat_4-4.wav	validation	rock	348
679	180	beat	4/4	drummer6/session3/5_rock_180_beat_4-4.mid	drummer6/session3/5_rock_180_beat_4-4.wav	validation	rock	436
680	88	beat	4/4	drummer6/session3/6_rock_88_beat_4-4.mid	drummer6/session3/6_rock_88_beat_4-4.wav	train	rock	248
681	88	beat	4/4	drummer6/session3/7_rock_88_beat_4-4.mid	drummer6/session3/7_rock_88_beat_4-4.wav	train	rock	180
682	138	beat	4/4	drummer7/eval_session/1_funk-groove1_138_beat_4-4.mid	drummer7/eval_session/1_funk-groove1_138_beat_4-4.wav	test	funk	64
683	102	beat	4/4	drummer7/eval_session/10_soul-groove10_102_beat_4-4.mid	drummer7/eval_session/10_soul-groove10_102_beat_4-4.wav	test	soul	64
684	105	beat	4/4	drummer7/eval_session/2_funk-groove2_105_beat_4-4.mid	drummer7/eval_session/2_funk-groove2_105_beat_4-4.wav	test	funk	63
685	86	beat	4/4	drummer7/eval_session/3_soul-groove3_86_beat_4-4.mid	drummer7/eval_session/3_soul-groove3_86_beat_4-4.wav	test	soul	64
686	80	beat	4/4	drummer7/eval_session/4_soul-groove4_80_beat_4-4.mid	drummer7/eval_session/4_soul-groove4_80_beat_4-4.wav	test	soul	64
687	84	beat	4/4	drummer7/eval_session/5_funk-groove5_84_beat_4-4.mid	drummer7/eval_session/5_funk-groove5_84_beat_4-4.wav	test	funk	64
688	87	beat	4/4	drummer7/eval_session/6_hiphop-groove6_87_beat_4-4.mid	drummer7/eval_session/6_hiphop-groove6_87_beat_4-4.wav	test	hiphop	64
689	138	beat	4/4	drummer7/eval_session/7_pop-groove7_138_beat_4-4.mid	drummer7/eval_session/7_pop-groove7_138_beat_4-4.wav	test	pop	64
690	65	beat	4/4	drummer7/eval_session/8_rock-groove8_65_beat_4-4.mid	drummer7/eval_session/8_rock-groove8_65_beat_4-4.wav	test	rock	63
691	105	beat	4/4	drummer7/eval_session/9_soul-groove9_105_beat_4-4.mid	drummer7/eval_session/9_soul-groove9_105_beat_4-4.wav	test	soul	64
692	86	beat	4/4	drummer7/session1/1_rock_86_beat_4-4.mid	drummer7/session1/1_rock_86_beat_4-4.wav	train	rock	322
693	93	beat	4/4	drummer7/session1/10_rock_93_beat_4-4.mid	drummer7/session1/10_rock_93_beat_4-4.wav	train	rock	123
694	93	beat	4/4	drummer7/session1/11_rock_93_beat_4-4.mid	drummer7/session1/11_rock_93_beat_4-4.wav	train	rock	96
695	102	beat	4/4	drummer7/session1/12_funk_102_beat_4-4.mid	drummer7/session1/12_funk_102_beat_4-4.wav	train	funk	92
696	102	beat	4/4	drummer7/session1/13_funk_102_beat_4-4.mid	drummer7/session1/13_funk_102_beat_4-4.wav	validation	funk	164
697	100	beat	4/4	drummer7/session1/14_jazz_100_beat_4-4.mid	drummer7/session1/14_jazz_100_beat_4-4.wav	validation	jazz	98
698	112	beat	4/4	drummer7/session1/15_jazz_112_beat_4-4.mid	drummer7/session1/15_jazz_112_beat_4-4.wav	train	jazz	168
699	100	beat	4/4	drummer7/session1/16_hiphop_100_beat_4-4.mid	drummer7/session1/16_hiphop_100_beat_4-4.wav	test	hiphop	72
700	100	beat	4/4	drummer7/session1/17_hiphop_100_beat_4-4.mid	drummer7/session1/17_hiphop_100_beat_4-4.wav	train	hiphop	140
701	100	beat	4/4	drummer7/session1/18_hiphop_100_beat_4-4.mid	drummer7/session1/18_hiphop_100_beat_4-4.wav	train	hiphop	36
702	100	fill	4/4	drummer7/session1/19_hiphop_100_fill_4-4.mid	drummer7/session1/19_hiphop_100_fill_4-4.wav	train	hiphop	8
703	86	fill	4/4	drummer7/session1/2_rock_86_fill_4-4.mid	drummer7/session1/2_rock_86_fill_4-4.wav	validation	rock	8
704	100	fill	4/4	drummer7/session1/20_hiphop_100_fill_4-4.mid	drummer7/session1/20_hiphop_100_fill_4-4.wav	train	hiphop	8
705	100	fill	4/4	drummer7/session1/21_hiphop_100_fill_4-4.mid	drummer7/session1/21_hiphop_100_fill_4-4.wav	train	hiphop	17
706	100	beat	4/4	drummer7/session1/22_hiphop_100_beat_4-4.mid	drummer7/session1/22_hiphop_100_beat_4-4.wav	train	hiphop	33
707	100	fill	4/4	drummer7/session1/23_hiphop_100_fill_4-4.mid	drummer7/session1/23_hiphop_100_fill_4-4.wav	train	hiphop	4
708	100	fill	4/4	drummer7/session1/24_hiphop_100_fill_4-4.mid	drummer7/session1/24_hiphop_100_fill_4-4.wav	train	hiphop	4
709	100	fill	4/4	drummer7/session1/25_hiphop_100_fill_4-4.mid	drummer7/session1/25_hiphop_100_fill_4-4.wav	train	hiphop	4
710	100	fill	4/4	drummer7/session1/26_hiphop_100_fill_4-4.mid	drummer7/session1/26_hiphop_100_fill_4-4.wav	train	hiphop	4
711	100	fill	4/4	drummer7/session1/27_hiphop_100_fill_4-4.mid	drummer7/session1/27_hiphop_100_fill_4-4.wav	test	hiphop	4
712	100	fill	4/4	drummer7/session1/28_hiphop_100_fill_4-4.mid	drummer7/session1/28_hiphop_100_fill_4-4.wav	train	hiphop	4
713	100	fill	4/4	drummer7/session1/29_hiphop_100_fill_4-4.mid	drummer7/session1/29_hiphop_100_fill_4-4.wav	test	hiphop	4
714	86	fill	4/4	drummer7/session1/3_rock_86_fill_4-4.mid	drummer7/session1/3_rock_86_fill_4-4.wav	train	rock	8
715	100	fill	4/4	drummer7/session1/30_hiphop_100_fill_4-4.mid	drummer7/session1/30_hiphop_100_fill_4-4.wav	train	hiphop	4
716	100	fill	4/4	drummer7/session1/31_hiphop_100_fill_4-4.mid	drummer7/session1/31_hiphop_100_fill_4-4.wav	train	hiphop	4
717	100	fill	4/4	drummer7/session1/32_hiphop_100_fill_4-4.mid	drummer7/session1/32_hiphop_100_fill_4-4.wav	train	hiphop	4
718	100	fill	4/4	drummer7/session1/33_hiphop_100_fill_4-4.mid	drummer7/session1/33_hiphop_100_fill_4-4.wav	validation	hiphop	4
719	100	fill	4/4	drummer7/session1/34_hiphop_100_fill_4-4.mid	drummer7/session1/34_hiphop_100_fill_4-4.wav	train	hiphop	4
720	100	fill	4/4	drummer7/session1/35_hiphop_100_fill_4-4.mid	drummer7/session1/35_hiphop_100_fill_4-4.wav	train	hiphop	4
721	100	fill	4/4	drummer7/session1/36_hiphop_100_fill_4-4.mid	drummer7/session1/36_hiphop_100_fill_4-4.wav	train	hiphop	4
722	100	fill	4/4	drummer7/session1/37_hiphop_100_fill_4-4.mid	drummer7/session1/37_hiphop_100_fill_4-4.wav	train	hiphop	4
723	100	beat	4/4	drummer7/session1/38_hiphop_100_beat_4-4.mid	drummer7/session1/38_hiphop_100_beat_4-4.wav	train	hiphop	43
724	100	beat	4/4	drummer7/session1/39_hiphop_100_beat_4-4.mid	drummer7/session1/39_hiphop_100_beat_4-4.wav	train	hiphop	40
725	86	fill	4/4	drummer7/session1/4_rock_86_fill_4-4.mid	drummer7/session1/4_rock_86_fill_4-4.wav	train	rock	4
726	100	beat	4/4	drummer7/session1/40_hiphop_100_beat_4-4.mid	drummer7/session1/40_hiphop_100_beat_4-4.wav	train	hiphop	28
727	86	fill	4/4	drummer7/session1/5_rock_86_fill_4-4.mid	drummer7/session1/5_rock_86_fill_4-4.wav	train	rock	4
728	86	fill	4/4	drummer7/session1/6_rock_86_fill_4-4.mid	drummer7/session1/6_rock_86_fill_4-4.wav	train	rock	4
729	93	beat	4/4	drummer7/session1/7_rock_93_beat_4-4.mid	drummer7/session1/7_rock_93_beat_4-4.wav	train	rock	48
730	93	beat	4/4	drummer7/session1/8_rock_93_beat_4-4.mid	drummer7/session1/8_rock_93_beat_4-4.wav	train	rock	260
731	93	beat	4/4	drummer7/session1/9_rock_93_beat_4-4.mid	drummer7/session1/9_rock_93_beat_4-4.wav	train	rock	155
732	120	beat	4/4	drummer7/session2/1_rock_120_beat_4-4.mid	drummer7/session2/1_rock_120_beat_4-4.wav	train	rock	128
733	95	fill	4/4	drummer7/session2/10_rock_95_fill_4-4.mid	drummer7/session2/10_rock_95_fill_4-4.wav	validation	rock	8
734	142	beat	4/4	drummer7/session2/100_pop_142_beat_4-4.mid	drummer7/session2/100_pop_142_beat_4-4.wav	validation	pop	65
735	142	beat	4/4	drummer7/session2/101_pop_142_beat_4-4.mid	drummer7/session2/101_pop_142_beat_4-4.wav	train	pop	96
736	132	beat	4/4	drummer7/session2/102_pop_132_beat_4-4.mid	drummer7/session2/102_pop_132_beat_4-4.wav	validation	pop	28
737	132	beat	4/4	drummer7/session2/103_pop_132_beat_4-4.mid	drummer7/session2/103_pop_132_beat_4-4.wav	train	pop	104
738	132	beat	4/4	drummer7/session2/104_pop_132_beat_4-4.mid	drummer7/session2/104_pop_132_beat_4-4.wav	train	pop	106
739	132	beat	4/4	drummer7/session2/105_pop_132_beat_4-4.mid	drummer7/session2/105_pop_132_beat_4-4.wav	train	pop	42
740	104	beat	4/4	drummer7/session2/106_soul-motown_104_beat_4-4.mid	drummer7/session2/106_soul-motown_104_beat_4-4.wav	train	soul	148
741	104	fill	4/4	drummer7/session2/107_soul-motown_104_fill_4-4.mid	drummer7/session2/107_soul-motown_104_fill_4-4.wav	validation	soul	4
742	104	beat	4/4	drummer7/session2/108_soul-motown_104_beat_4-4.mid	drummer7/session2/108_soul-motown_104_beat_4-4.wav	train	soul	83
743	104	fill	4/4	drummer7/session2/109_soul-motown_104_fill_4-4.mid	drummer7/session2/109_soul-motown_104_fill_4-4.wav	train	soul	4
744	95	fill	4/4	drummer7/session2/11_rock_95_fill_4-4.mid	drummer7/session2/11_rock_95_fill_4-4.wav	train	rock	4
745	104	fill	4/4	drummer7/session2/110_soul-motown_104_fill_4-4.mid	drummer7/session2/110_soul-motown_104_fill_4-4.wav	train	soul	3
746	104	fill	4/4	drummer7/session2/111_soul-motown_104_fill_4-4.mid	drummer7/session2/111_soul-motown_104_fill_4-4.wav	train	soul	8
747	96	beat	4/4	drummer7/session2/112_jazz-fusion_96_beat_4-4.mid	drummer7/session2/112_jazz-fusion_96_beat_4-4.wav	test	jazz	64
748	96	beat	4/4	drummer7/session2/113_jazz-fusion_96_beat_4-4.mid	drummer7/session2/113_jazz-fusion_96_beat_4-4.wav	validation	jazz	71
749	96	beat	4/4	drummer7/session2/114_jazz-fusion_96_beat_4-4.mid	drummer7/session2/114_jazz-fusion_96_beat_4-4.wav	test	jazz	32
750	96	beat	4/4	drummer7/session2/115_jazz-fusion_96_beat_4-4.mid	drummer7/session2/115_jazz-fusion_96_beat_4-4.wav	train	jazz	92
